ID;Parent_ID;Tipo_Organo
1566;1565;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1567;1566;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1568;1567;DEPARTAMENTO DE EDUCACIÓN
1569;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1570;1569;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1571;1570;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1572;1571;DEPARTAMENTO DE EDUCACIÓN
1573;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1574;1573;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1575;1574;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1576;1575;DEPARTAMENTO DE EDUCACIÓN
1577;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1578;1577;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1579;1578;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1580;1579;DEPARTAMENTO DE EDUCACIÓN
1581;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1582;1581;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1583;1582;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1584;1583;DEPARTAMENTO DE EDUCACIÓN
1585;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1586;1585;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1587;1586;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1588;1587;DEPARTAMENTO DE EDUCACIÓN
1589;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1590;1589;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1591;1590;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1592;1591;DEPARTAMENTO DE EDUCACIÓN
1593;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1594;1593;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1595;1594;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1596;1595;DEPARTAMENTO DE EDUCACIÓN
1597;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1598;1597;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1599;1598;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1600;1599;DEPARTAMENTO DE EDUCACIÓN
1601;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1602;1601;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1603;1602;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1604;1603;DEPARTAMENTO DE EDUCACIÓN
1605;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1606;1605;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1607;1606;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1608;1607;DEPARTAMENTO DE EDUCACIÓN
1609;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1610;1609;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1611;1610;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1612;1611;DEPARTAMENTO DE EDUCACIÓN
1613;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1614;1613;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1615;1614;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1616;1615;DEPARTAMENTO DE EDUCACIÓN
1617;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1618;1617;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1619;1618;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1620;1619;DEPARTAMENTO DE EDUCACIÓN
1621;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1622;1621;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1623;1622;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1624;1623;DEPARTAMENTO DE EDUCACIÓN
1625;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1626;1625;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1627;1626;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1628;1627;DEPARTAMENTO DE EDUCACIÓN
1629;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1630;1629;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1631;1630;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1632;1631;DEPARTAMENTO DE EDUCACIÓN
1633;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1634;1633;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1635;1634;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1636;1635;DEPARTAMENTO DE EDUCACIÓN
1637;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1638;1637;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
1639;1638;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
1640;1639;DEPARTAMENTO DE EDUCACIÓN
1641;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1642;1641;DELEGACIÓN DE TURISMO, COMERCIO Y CONSUMO
1643;1642;SERVICIO DE TURISMO, COMERCIO Y CONSUMO
1644;1643;SERVICIO DE TURISMO, COMERCIO Y CONSUMO
1645;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1646;1645;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1647;1646;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1648;1647;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1649;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1650;1649;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1651;1650;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1652;1651;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1653;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1654;1653;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1655;1654;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1656;1655;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1657;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1658;1657;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1659;1658;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1660;1659;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1661;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1662;1661;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1663;1662;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1664;1663;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1665;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1666;1665;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1667;1666;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1668;1667;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1669;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1670;1669;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1671;1670;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1672;1671;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1673;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1674;1673;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1675;1674;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1676;1675;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1677;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1678;1677;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1679;1678;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1680;1679;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1681;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1682;1681;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1683;1682;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1684;1683;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1685;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1686;1685;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1687;1686;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1688;1687;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1689;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1690;1689;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1691;1690;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1692;1691;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1693;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1694;1693;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1695;1694;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1696;1695;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1697;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1698;1697;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1699;1698;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1700;1699;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1701;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1702;1701;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1703;1702;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1704;1703;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1705;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1706;1705;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1707;1706;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1708;1707;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1709;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1710;1709;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1711;1710;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1712;1711;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1713;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1714;1713;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1715;1714;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1716;1715;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1717;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1718;1717;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1719;1718;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1720;1719;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1721;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1722;1721;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1723;1722;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1724;1723;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1725;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1726;1725;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1727;1726;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1728;1727;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1729;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1730;1729;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1731;1730;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1732;1731;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1733;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1734;1733;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1735;1734;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1736;1735;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1737;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1738;1737;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1739;1738;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1740;1739;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
1741;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1742;1741;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
1743;1742;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
1744;1743;DEPARTAMENTO DE PROMOCIÓN DEPORTIVA
1745;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
1746;1745;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
1747;1746;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
1748;1747;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
1749;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
1750;1749;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
1751;1750;SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES
1752;1751;SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES
1753;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
1754;1753;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
1755;1754;SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES
1756;1755;JEFE/A DE UNIDAD DE GESTIÓN INTERNA-INFRAESTRUCTURA
1757;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
1758;1757;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
1759;1758;SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES
1760;1759;DEPARTAMENTO DE INSTALACIONES Y SERVICIOS
1761;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
1762;1761;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
1763;1762;SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS
1764;1763;DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES
1765;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
1766;1765;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
1767;1766;SEGURIDAD CIUDADANA
1768;1767;SEGURIDAD CIUDADANA
1769;999999;ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO
1770;1769;DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO
1771;1770;SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO
1772;1771;DEPARTAMENTO DE CULTURA Y FIESTAS
1773;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
1774;1773;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
1775;1774;SERVICIO DE RECURSOS HUMANOS
1776;1775;DEPARTAMENTO DE SALUD LABORAL Y PREVENCIÓN DE RIESGOS LABORALES
1777;999999;ALCALDIA PRESIDENCIA
1778;1777;ALCALDIA PRESIDENCIA
1779;1778;STAFF
1780;1779;SECRETARIA
1781;999999;ALCALDIA PRESIDENCIA
1782;1781;ALCALDIA PRESIDENCIA
1783;1782;STAFF
1784;1783;SECRETARIA
1785;999999;ALCALDIA PRESIDENCIA
1786;1785;ALCALDIA PRESIDENCIA
1787;1786;STAFF
1788;1787;SERVICIO DE APOYO ADMINISTRATIVO AL TRIBUNAL DE LAS RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS Y DEL TRIBUNAL ESPECIAL EN MATERIA DE CONTRATACIÓN
1789;999999;ALCALDIA PRESIDENCIA
1790;1789;ALCALDIA PRESIDENCIA
1791;1790;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1792;1791;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1793;999999;ALCALDIA PRESIDENCIA
1794;1793;ALCALDIA PRESIDENCIA
1795;1794;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1796;1795;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1797;999999;ALCALDIA PRESIDENCIA
1798;1797;ALCALDIA PRESIDENCIA
1799;1798;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1800;1799;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1801;999999;ALCALDIA PRESIDENCIA
1802;1801;ALCALDIA PRESIDENCIA
1803;1802;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1804;1803;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1805;999999;ALCALDIA PRESIDENCIA
1806;1805;ALCALDIA PRESIDENCIA
1807;1806;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1808;1807;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1809;999999;ALCALDIA PRESIDENCIA
1810;1809;ALCALDIA PRESIDENCIA
1811;1810;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1812;1811;DEPARTAMENTO DE GESTIÓN DE ALCALDÍA PRESIDENCIA
1813;999999;ALCALDIA PRESIDENCIA
1814;1813;ALCALDIA PRESIDENCIA
1815;1814;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1816;1815;DEPARTAMENTO DE GESTIÓN DE ALCALDÍA PRESIDENCIA
1817;999999;ALCALDIA PRESIDENCIA
1818;1817;ALCALDIA PRESIDENCIA
1819;1818;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1820;1819;DEPARTAMENTO DE GESTIÓN DE ALCALDÍA PRESIDENCIA
1821;999999;ALCALDIA PRESIDENCIA
1822;1821;ALCALDIA PRESIDENCIA
1823;1822;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1824;1823;UNIDAD DE SECRETARÍA DE ALCALDÍA
1825;999999;ALCALDIA PRESIDENCIA
1826;1825;ALCALDIA PRESIDENCIA
1827;1826;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1828;1827;UNIDAD DE INTERMEDIACIÓN DE SUGERENCIAS Y PETICIONES
1829;999999;ALCALDIA PRESIDENCIA
1830;1829;ALCALDIA PRESIDENCIA
1831;1830;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1832;1831;UNIDAD DE INTERMEDIACIÓN DE SUGERENCIAS Y PETICIONES
1833;999999;ALCALDIA PRESIDENCIA
1834;1833;ALCALDIA PRESIDENCIA
1835;1834;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1836;1835;DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA
1837;999999;ALCALDIA PRESIDENCIA
1838;1837;ALCALDIA PRESIDENCIA
1839;1838;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1840;1839;DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA
1841;999999;ALCALDIA PRESIDENCIA
1842;1841;ALCALDIA PRESIDENCIA
1843;1842;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1844;1843;DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA
1845;999999;ALCALDIA PRESIDENCIA
1846;1845;ALCALDIA PRESIDENCIA
1847;1846;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1848;1847;DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA
1849;999999;ALCALDIA PRESIDENCIA
1850;1849;ALCALDIA PRESIDENCIA
1851;1850;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1852;1851;DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA
1853;999999;ALCALDIA PRESIDENCIA
1854;1853;ALCALDIA PRESIDENCIA
1855;1854;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1856;1855;DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA
1857;999999;ALCALDIA PRESIDENCIA
1858;1857;ALCALDIA PRESIDENCIA
1859;1858;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1860;1859;DEPARTAMENTO DE IMPRENT, IMAGEN Y COMUNICACIÓN
1861;999999;ALCALDIA PRESIDENCIA
1862;1861;ALCALDIA PRESIDENCIA
1863;1862;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1864;1863;DEPARTAMENTO DE IMPRENT, IMAGEN Y COMUNICACIÓN
1865;999999;ALCALDIA PRESIDENCIA
1866;1865;ALCALDIA PRESIDENCIA
1867;1866;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1868;1867;DEPARTAMENTO DE GABINETE DE PRENSA
1869;999999;ALCALDIA PRESIDENCIA
1870;1869;ALCALDIA PRESIDENCIA
1871;1870;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1872;1871;DEPARTAMENTO DE RADIO Y TV MUNICIPAL-ONDA JEREZ
1873;999999;ALCALDIA PRESIDENCIA
1874;1873;ALCALDIA PRESIDENCIA
1875;1874;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
1876;1875;DEPARTAMENTO DE RADIO Y TV MUNICIPAL-ONDA JEREZ
1877;999999;ALCALDIA PRESIDENCIA
1878;1877;ALCALDIA PRESIDENCIA
1879;1878;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
