"areaGobierno","delegacion","servicio","departamento","nivelPuesto","zz","nombrePuesto","tipoPuesto","tipoPersonal","formaProvision","adscripciongrupos","adcripcionescalas","nivelComplementoDestino","complementoEspecificoEuros","observaciones","requisitos","situacion"
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE DEPORTES Y MEDIO RURAL","SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS","DEPARTAMENTO DE PROMOCIÓN DEPORTIVA","SU","SU015","MOZO/A EQUITACIÓN/CUADRA","NS","F/L","C","E","A.E.",13225,8726,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL","DEPARTAMENTO DE TRAMITACIÓN ADMNISTRATIVA Y ASISTENCIA JURÍDICA","SU","SU012","LACERO/A","NS","F/L","C","E","A.E.",13225,8726,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL","DEPARTAMENTO DE TRAMITACIÓN ADMNISTRATIVA Y ASISTENCIA JURÍDICA","SU","SU012","LACERO/A","NS","F/L","C","E","A.E.",13225,8726,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL","DEPARTAMENTO DE TRAMITACIÓN ADMNISTRATIVA Y ASISTENCIA JURÍDICA","SU","SU012","LACERO/A","NS","F/L","C","E","A.E.",13225,8726,"AERL","TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL","DEPARTAMENTO DE TRAMITACIÓN ADMNISTRATIVA Y ASISTENCIA JURÍDICA","SU","SU012","LACERO/A","NS","F/L","C","E","A.E.",13225,8726,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","SEGURIDAD CIUDADANA","SU","SU015","MOZO/A EQUITACIÓN/CUADRA","NS","F/L","C","E","A.E.",13225,8726,"AERL","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA","SU","SU002","NOTIFICADOR/A","NS","F","C","E","A.G./A.E.",13225,8924," PLF","TA0","VACANTE"
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA","SU","SU002","NOTIFICADOR/A","NS","F","C","E","A.G./A.E.",13225,8924," PLF","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA","SU","SU002","NOTIFICADOR/A","NS","F","C","E","A.G./A.E.",13225,8924," PLF","TA0","VACANTE"
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA","SU","SU002","NOTIFICADOR/A","NS","F","C","E","A.G./A.E.",13225,8924," PLF","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA","SU","SU002","NOTIFICADOR/A","NS","F","C","E","A.G./A.E.",13225,8924," PLF","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA","SU","SU002","NOTIFICADOR/A","NS","F","C","E","A.G./A.E.",13225,8924," PLF","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE ATENCIÓN A LA CIUDADANÍA","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE GABINETE DE PRENSA","AU","AU005","AUXILIAR DE COMUNICACIÓN","NS","L","C","C2",,14225,8924," AE","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE GABINETE DE PRENSA","TE","TE001","TÉCNICO/A EN COMUNICACIÓN","NS","F/L","C","C1","A.E.",16225,8924,"AERL","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE001","TÉCNICO/A EN COMUNICACIÓN","NS","F/L","C","C1","A.E.",16225,8924,"AERL","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE019","TÉCNICO/A  DE CÁMARA, SONIDO Y RADIO TV","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE019","TÉCNICO/A  DE CÁMARA, SONIDO Y RADIO TV","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE019","TÉCNICO/A  DE CÁMARA, SONIDO Y RADIO TV","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE019","TÉCNICO/A  DE CÁMARA, SONIDO Y RADIO TV","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE019","TÉCNICO/A  DE CÁMARA, SONIDO Y RADIO TV","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE019","TÉCNICO/A  DE CÁMARA, SONIDO Y RADIO TV","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE019","TÉCNICO/A  DE CÁMARA, SONIDO Y RADIO TV","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE019","TÉCNICO/A  DE CÁMARA, SONIDO Y RADIO TV","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE022","TÉCNICO/A ELECTRÓNICO/A","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","TE","TE022","TÉCNICO/A ELECTRÓNICO/A","NS","L","C","C1",,16225,8924,,"TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","AU","AU005","AUXILIAR DE COMUNICACIÓN","NS","L","C","C2",,14225,8924," AE","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","AU","AU005","AUXILIAR DE COMUNICACIÓN","NS","L","C","C2",,14225,8924," AE","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","AU","AU005","AUXILIAR DE COMUNICACIÓN","NS","L","C","C2",,14225,8924," AE","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","AU","AU005","AUXILIAR DE COMUNICACIÓN","NS","L","C","C2",,14225,8924," AE","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","AU","AU005","AUXILIAR DE COMUNICACIÓN","NS","L","C","C2",,14225,8924," AE","TA0",
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","AU","AU027","AUXILIAR DE CÁMARA,SONIDO Y RADIO TV","NS","L","C","C2",,14225,8924,"TA0",,
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","AU","AU027","AUXILIAR DE CÁMARA,SONIDO Y RADIO TV","NS","L","C","C2",,14225,8924,"TA0",,
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE RADIO Y TV MUNICIPALONDA JEREZ","AU","AU027","AUXILIAR DE CÁMARA,SONIDO Y RADIO TV","NS","L","C","C2",,14225,8924,"TA0",,
"ALCALDÍA   PRESIDENCIA","ALCALDÍA   PRESIDENCIA","SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO","DEPARTAMENTO DE ADMINISTRACIÓN PUBLICA ELECTRÓNICA","TE","TE001","TÉCNICO/A EN COMUNICACIÓN","NS","F/L","C","C1","A.E.",16225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS","DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES","SERVICIO DE ACCIÓN SOCIAL Y MAYORES","DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR","TE","TE009","ANIMADOR/A SOCIOCULTURAL","NS","F/L","C","C1","A.E.",16225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS","DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES","SERVICIO DE ACCIÓN SOCIAL Y MAYORES","DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR","TE","TE009","ANIMADOR/A SOCIOCULTURAL","NS","F/L","C","C1","A.E.",16225,8924,"AERL","TA7",
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS","DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES","SERVICIO DE ACCIÓN SOCIAL Y MAYORES","DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA","SU","SU006","CELADOR/A","NS","F/L","C","E","A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS","DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES","SERVICIO DE ACCIÓN SOCIAL Y MAYORES","DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA","TE","TE009","ANIMADOR/A SOCIOCULTURAL","NS","F/L","C","C1","A.E.",16225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS","DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS","SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA","JEFATURA DEPARTAMENTO DE JUVENTUD","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS","DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS","SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA","JEFATURA DEPARTAMENTO DE JUVENTUD","AU","AU027","AUXILIAR DE CÁMARA,SONIDO Y RADIO TV","NS","L","C","C2",,14225,8924,"TA0",,
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO","DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO","SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO","SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO","SU","SU006","CELADOR/A","NS","F/L","C","E","A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO","DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO","SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO","SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO","TE","TE001","TÉCNICO/A EN COMUNICACIÓN","NS","F/L","C","C1","A.E.",16225,8924,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO","DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO","SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO","DEPARTAMENTO DE CULTURA Y FIESTAS","SU","SU006","CELADOR/A","NS","F/L","C","E","A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO","DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO","SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO","DEPARTAMENTO DE CULTURA Y FIESTAS","SU","SU006","CELADOR/A","NS","F/L","C","E","A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO","DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO","SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO","DEPARTAMENTO DE CULTURA Y FIESTAS","TE","TE009","ANIMADOR/A SOCIOCULTURAL","NS","F/L","C","C1","A.E.",16225,8924,"AERL","TA0","VACANTE"
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO","DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO","SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO","DEPARTAMENTO DE GESTIÓN DE PATRIMONIO HISTÓRICO","SU","SU006","CELADOR/A","NS","F/L","C","E","A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","SU","SU008","PORTERO/A COLEGIO","NS","F/L","C","E","A.G./A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","DEPARTAMENTO DE EDUCACIÓN","SU","SU006","CELADOR/A","NS","F/L","C","E","A.E.",13225,8924,"AERL","TA0",
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH","DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO","SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO","DEPARTAMENTO DE EDUCACIÓN","SU","SU006","CELADOR/A","NS","F/L","C","E","A.E.",13225,8924,"AERL","TA0",
