nombreUnidadOrganizativa,dotacion,numeroVacantes,puesto,nombrePuesto
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - DEPARTAMENTO DE GESTIÓN DE PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",3,1,SU011,"PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONT"
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - DEPARTAMENTO DE GESTIÓN DE PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",4,2,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",1,0,SU006,CELADOR/A
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",1,0,AU030,SECRETARIO/A DE DELEGADO/A
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",1,0,DS015,"DIRECCIÓN DE SERVICIO DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE"
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",1,1,TE001,TÉCNICO/A EN COMUNICACIÓN
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",1,1,AU018,CONDUCTOR/A INFRAESTRUCTURA
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",1,1,AU021,SECRETARIO/A DIRECCIÓN
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",2,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO - DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO - SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO",3,0,TE012,ADMINISTRATIVO/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH",1,0,SU007,CONDUCTOR/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH",1,0,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH",1,0,TS010,ASESOR/A JURIDICO
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH",1,0,JU200,"JEFE/A DE UNIDAD DE SECRETARIA DEL ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH"
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH",1,0,JD059,JEFATURA DEPARTAMENTO  DE COORDINACIÓN DE PRIMERA TENENCIA DE ALCALDÍA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH",1,1,AU021,SECRETARIO/A DIRECCIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH",2,2,TS001,TÉCNICO/A  OFICINAS DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH -  - DEPARTAMENTO DE TURISMO - SERVICIO DE TURISMO, COMERCIO Y CONSUMO",1,0,JU102,"JEFE/A DE UNIDAD DE PROMOCIÓN, EVENTOS Y CONGRESOS"
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE DESARROLLO DEL MEDIO RURAL - STAFF",1,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE DESARROLLO DEL MEDIO RURAL - STAFF",1,0,AU012,AUXILIAR TURÍSTICO/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE DESARROLLO DEL MEDIO RURAL - STAFF",1,0,TM002,TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE DESARROLLO DEL MEDIO RURAL - STAFF",1,0,TM003,ARQUITECTO/A TÉCNICO/A/ APAREJADOR/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE DESARROLLO DEL MEDIO RURAL - STAFF",1,0,JD034,JEFATURA DE DEPARTAMENTO DE DESARROLLO DEL MEDIO RURAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE DESARROLLO DEL MEDIO RURAL - STAFF",1,1,TM013,TOPÓGRAFO/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE MEDIO RURAL Y COLABORACION CON LAS ELAs - STAFF",1,1,JU066,JEFE/A DE UNIDAD DE  DISTRITO RURAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE MEDIO RURAL Y COLABORACION CON LAS ELAs - STAFF",1,1,JD095,JEFATURA DE DEPARTAMENTO DE MEDIO RURAL Y COLABORACIÓN CON LAS ELAS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,SU006,CELADOR/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JU181,JEFE/A DE UNIDAD DE SERVICIOS Y EVENTOS DEPORTIVOS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JU185,JEFE/A DE UNIDAD DE PROGRAMAS Y DINAMIZACIÓN DEPORTIVA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JD027,JEFATURA DEPARTAMENTO DE PROMOCIÓN DEPORTIVA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,1,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,1,TS011,TÉCNICO/A SUPERIOR MÉDICO
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",2,0,TM006,TÉCNICO/A MEDIO FISIOTERAPEUTA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",3,0,SU015,MOZO/A EQUITACIÓN/CUADRA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE PROMOCIÓN DEPORTIVA - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",12,2,AU003,"MONITOR/A ACTIVIDADES DEPORTIVAS, FÍSICAS, EDUCATIVAS Y MEDIO AMBIENTE"
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE SERVICIOS GENERALES Y ATENCIÓN AL USUARIO - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JU184,JEFE/A DE UNIDAD DE ADMINISTRACIÓN GENERAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO DE SERVICIOS GENERALES Y ATENCIÓN AL USUARIO - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JD087,JEFATURA DE DEPARTAMENTO DE SERVICIOS GENERALES Y ATENCIÓN AL USUARIO
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,TE014,"MONITOR/A ACTIVIDADES DEPORTIVAS, FÍSICAS, EDUCATIVAS Y MEDIO AMBIENTE"
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,TE003,ENCARGADO/A ESPECIALISTAS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JU182,JEFE/A DE UNIDAD DE CONTROL DE INSTALACIONES
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JU183,JEFE/A DE UNIDAD DE DEPORTES FEDERADOS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JU186,JEFE/A DE UNIDAD DE GESTIÓN DE INSTALACIONES
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,JD026,JEFATURA DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",2,1,SU015,MOZO/A EQUITACIÓN/CUADRA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",3,3,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",8,8,AU031,MONITOR/A DE NATACIÓN Y SOCORRISTA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",9,0,AU003,"MONITOR/A ACTIVIDADES DEPORTIVAS, FÍSICAS, EDUCATIVAS Y MEDIO AMBIENTE"
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",21,1,SU006,CELADOR/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE MEDIO RURAL",1,0,DS013,DIRECCIÓN DE SERVICIO DE MEDIO RURAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE MEDIO RURAL",1,1,SU011,"PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO)"
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE MEDIO RURAL",1,1,AU021,SECRETARIO/A DIRECCIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE MEDIO RURAL",2,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE MEDIO RURAL",2,2,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,0,DS022,DIRECCIÓN DE SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,1,AU033,ESPECIALISTA EN INSTALACIONES DEPORTIVAS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",1,1,AU015,"OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IM"
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",2,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",2,0,AU021,SECRETARIO/A DIRECCIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",3,0,SU006,CELADOR/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS",3,0,SU022,OPERARIO/A DE MANTENIMIENTO DE INSTALACIONES DEPORTIVAS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - STAFF",1,0,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - STAFF",1,0,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - STAFF",1,0,JU101,JEFE/A DE UNIDAD DE GESTIÓN Y ATENCIÓN ELA'S
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - STAFF",1,1,CN009,TESORERO/ DE LAS ELAs
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - STAFF",1,1,CN006,SECRETARIO/INTERVENCIÓN DE COLABORACIÓN CON ENTIDADES LOCALES
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE DEPORTES Y MEDIO RURAL - STAFF",2,0,AU032,SECRETARIO/A DE DIRECCIÓN DE ALCALDIA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS",1,0,CN005,TITULAR ASESORÍA JURÍDICA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS",1,1,TM011,INSPECTOR/A JEFE DE DE TRIBUTOS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS",2,1,TM002,TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS",3,2,TS001,TÉCNICO/A  OFICINAS DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS - DEPARTAMENTO DE ANÁLISIS ECONÓMICO-FINANCIERO - SERVICIO ECONÓMICO FINANCIERO",1,0,JU128,JEFE/A DE UNIDAD DE ANÁLISIS
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS - DEPARTAMENTO DE ANÁLISIS ECONÓMICO-FINANCIERO - SERVICIO ECONÓMICO FINANCIERO",1,1,JD104,JEFATURA DE DEPARTAMENTO DE ANALISISIS ECONÓMICO-FINANCIERO
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS - DEPARTAMENTO DE ATENCIÓN TRIBUTARIA Y GESTIÓN DOCUMENTAL - SERVICIOS TRIBUTARIOS",1,0,JU179,JEFE/A DE UNIDAD DE TRATAMIENTO DE DOCUMENTACIÓN TRIBUTARIA
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS - DEPARTAMENTO DE ATENCIÓN TRIBUTARIA Y GESTIÓN DOCUMENTAL - SERVICIOS TRIBUTARIOS",1,0,JU178,JEFE/A DE UNIDAD DE ASISTENCIA AL CONTRIBUYENTE
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS - DEPARTAMENTO DE ATENCIÓN TRIBUTARIA Y GESTIÓN DOCUMENTAL - SERVICIOS TRIBUTARIOS",1,0,JD077,JEFATURA DE DEPARTAMENTO DE ATENCIÓN TRIBUTARIA Y GESTIÓN DOCUMENTAL
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS - DEPARTAMENTO DE ATENCIÓN TRIBUTARIA Y GESTIÓN DOCUMENTAL - SERVICIOS TRIBUTARIOS",4,0,TE012,ADMINISTRATIVO/A
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS - DEPARTAMENTO DE ATENCIÓN TRIBUTARIA Y GESTIÓN DOCUMENTAL - SERVICIOS TRIBUTARIOS",4,0,TE011,ADMINISTRATIVO/A DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH - DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS - DEPARTAMENTO DE ATENCIÓN TRIBUTARIA Y GESTIÓN DOCUMENTAL - SERVICIOS TRIBUTARIOS",4,1,AU002,AUXILIAR ADMINISTRATIVO
